Time	[EGF]	[EGFR]	[EGF-EGFR]	[EGF-EGFR2]	[pEGF-EGFR2]	[cbl]	[Shc]	[pEGF-EGFR2-Shc]	[SHP]	[pEGF-EGFR2-SHP2]	[pEGF-EGFR2-pShc]	[pShc]	[pShc-SHP2]	[Grb2]	[pEGF-EGFR2-pShc-Grb2]	[pEGF-EGFR2-pShc-Grb2-SHP2]	[SOS]	[pEGF-EGFR2-pShc-Grb2-SOS]	[pEGF-EGFR2-pShc-Grb2-SOS-cbl]	[Grb2-SOS]	[pEGF-EGFR2-Grb2]	[pEGF-EGFR2-Grb2-SHP2]	[pEGF-EGFR2-Grb2-SOS]	[pEGF-EGFR2-Grb2-SOS-cbl]	[Ras-GDP]	[pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP]	[Ras-GTP]	[pEGF-EGFR2-Grb2-SOS-Ras-GDP]	[Ras-GAP]	[Ras-GTP-Ras-GAP]	[pEGF-EGFR2-Ras-GAP]	[pEGF-EGFR2-Ras-GAP-Ras-GTP]	[pEGF-EGFR2-Ras-GAP-SHP2]	[Raf1]	[Raf1-Ras-GTP]	[Raf1active]	[MEK]	[Raf1active-MEK]	[pMEK]	[Raf1active-pMEK]	[ppMEK]	[ERK]	[ppMEK-ERK]	[pERK]	[ppMEK-pERK]	[ppERK]	[Pase]	[Raf1active-Pase]	[Pase2]	[ppMEK-Pase2]	[pMEK-Pase2]	[Pase3]	[pERK-Pase3]	[ppERK-Pase3]	[ppERK-pEGF-EGFR2-pShc-Grb2-SOS]	[pSOS]	[ppERK-pEGF-EGFR2-Grb2-SOS]	[ProEGFR]	[pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn]	[EPn]	[pEGF-EGFR2-Grb2-SOS-cbl-EPn]	[pEGF-EGFR2-cbl]	[pEGF-EGFR2-cbl-EPn]	[PI3K]	[pEGF-EGFR2-PI3K]	[pEGF-EGFR2-pPI3K]	[pPI3K]	[TP4]	[TP4-pPI3K]	[TP4-PI3K]	[PIP2]	[pPI3K-PIP2]	[PIP3]	[Akt]	[Aktm]	[PDK1]	[Aktm-PDK1]	[pAktm-PDK1]	[pAktm]	[pAkt]	[pAkt-Takt]	[Akt-Takt]	[Takt]	[pAktm-Takt]	[Aktm-Takt]	[pAktm-PDK1-Takt]	[Aktm-PDK1-Takt]	[pAkt_total]	[pRaf1active]	[STAT3c]	[pEGF-EGFR2-STAT3c]	[pSTAT3c]	[pEGF-EGFR2-pSTAT3c]	[PP1]	[pSTAT3c-PP1]	[pSTAT3c-pSTAT3c-PP1]	[pSTAT3c-pSTAT3c]	[STAT3c-pSTAT3c]	[pSTAT3n-pSTAT3n]	[pSTAT3n]	[PP2]	[pSTAT3n-pSTAT3n-PP2]	[STAT3n-pSTAT3n]	[STAT3n]	[pSTAT3n-PP2]	[pEGF-EGFR2-STAT3c-cbl]	[pEGF-EGFR2-STAT3c-cbl-EPn]	[pEGF-EGFR2-PI3K-cbl]	[pEGF-EGFR2-PI3K-cbl-EPn]
42	8.33752e-08	0.481219	0.0010552	9.93774e-06	7.79759e-07	0.799536	0.996934	6.11815e-05	0.0998337	5.7174e-07	4.02166e-06	0.000216863	0.000162536	0.716042	9.63114e-06	2.6492e-06	0.0160564	2.49367e-05	1.62056e-05	0.281025	2.04472e-06	5.62126e-07	2.90746e-06	2.01897e-06	0.144625	0.00225865	0.00136016	0.000265255	0.0999555	4.44692e-05	3.07099e-08	1.36903e-11	3.39082e-09	0.497394	0.00144624	3.69313e-05	0.677712	2.84031e-05	0.00223815	1.11362e-07	2.41232e-06	0.399976	1.79601e-07	2.34862e-05	2.86349e-11	6.70152e-10	0.498905	0.00109451	0.0199808	7.29104e-07	1.84984e-05	0.00199975	2.54561e-07	8.41467e-12	1.15583e-13	1.96286e-14	1.34989e-14	0.810584	0.000309588	0.499558	3.93265e-05	2.57217e-06	6.13041e-05	0.199536	6.79052e-08	0.000453943	5.31787e-08	0.199995	1.82981e-08	4.98099e-06	0.499999	2.3365e-08	3.46358e-08	0.0995895	8.94958e-09	0.0999996	8.37128e-10	1.04321e-07	1.06038e-08	1.5573e-07	1.46081e-07	0.000409723	0.0995898	1.03821e-08	2.00089e-08	1.02304e-07	2.18376e-07	1.66334e-07	3.02241e-12	0.999944	3.43514e-07	7.9661e-06	6.74445e-11	0.499981	1.9315e-05	1.5148e-08	6.88313e-09	8.03619e-09	1.36809e-10	1.31894e-10	0.6	3.31629e-10	6.63079e-12	2.16569e-11	2.91375e-10	1.12828e-06	2.68852e-05	2.11871e-07	5.03561e-06
43	8.10006e-08	0.485262	0.00103377	9.57623e-06	7.50096e-07	0.799525	0.996944	5.8799e-05	0.0998418	5.48494e-07	3.8681e-06	0.000206615	0.000154486	0.715339	9.33659e-06	2.56786e-06	0.0153537	2.49336e-05	1.65736e-05	0.281716	1.98595e-06	5.45919e-07	2.90102e-06	2.06078e-06	0.144609	0.0022597	0.00136713	0.000264768	0.0999553	4.47003e-05	2.93794e-08	1.31631e-11	3.24257e-09	0.497378	0.00145479	3.7156e-05	0.677613	2.85774e-05	0.00233562	1.1701e-07	2.6187e-06	0.399973	1.95003e-07	2.63682e-05	3.49417e-11	8.45965e-10	0.498898	0.00110181	0.0199798	7.94295e-07	1.93593e-05	0.00199971	2.87117e-07	1.07032e-11	1.4687e-13	2.58007e-14	1.71164e-14	0.806541	0.000318793	0.499547	4.03957e-05	2.57662e-06	6.15311e-05	0.199533	6.55107e-08	0.000456039	5.06119e-08	0.199995	1.73839e-08	5.08325e-06	0.499999	2.22364e-08	3.29698e-08	0.09958	8.51669e-09	0.0999996	7.9796e-10	1.00714e-07	1.02512e-08	1.57214e-07	1.47679e-07	0.000419233	0.0995803	1.00431e-08	2.05001e-08	9.88104e-08	2.23183e-07	1.67465e-07	3.06796e-12	0.999944	3.30437e-07	7.98188e-06	6.48654e-11	0.499981	1.93748e-05	1.55109e-08	7.01628e-09	8.0666e-09	1.41789e-10	1.39843e-10	0.6	3.45775e-10	6.96478e-12	2.33964e-11	3.11139e-10	1.13025e-06	2.69854e-05	2.12303e-07	5.05573e-06
44	7.8735e-08	0.489285	0.0010132	9.23547e-06	7.22289e-07	0.799514	0.996954	5.6569e-05	0.0998495	5.26804e-07	3.72449e-06	0.000197066	0.000146987	0.714688	9.05764e-06	2.49084e-06	0.0147016	2.49261e-05	1.69405e-05	0.282358	1.93002e-06	5.30499e-07	2.89423e-06	2.10238e-06	0.144595	0.00226025	0.00137336	0.000264243	0.0999551	4.49065e-05	2.81439e-08	1.26659e-11	3.105e-09	0.497363	0.00146246	3.73579e-05	0.677513	2.87336e-05	0.0024336	1.2267e-07	2.83395e-06	0.39997	2.1107e-07	2.94889e-05	4.23382e-11	1.05957e-09	0.498892	0.00110839	0.0199789	8.62469e-07	2.02259e-05	0.00199968	3.22502e-07	1.35028e-11	1.85074e-13	3.36056e-14	2.1524e-14	0.802519	0.000327985	0.499537	4.14611e-05	2.58091e-06	6.17465e-05	0.199531	6.32667e-08	0.000458055	4.8221e-08	0.199995	1.65327e-08	5.18497e-06	0.499999	2.11851e-08	3.1417e-08	0.0995705	8.11329e-09	0.0999996	7.61473e-10	9.71883e-08	9.90425e-09	1.58485e-07	1.49066e-07	0.000428732	0.0995708	9.70839e-09	2.09739e-08	9.53873e-08	2.27812e-07	1.68389e-07	3.10775e-12	0.999944	3.1818e-07	7.99656e-06	6.24462e-11	0.499981	1.94305e-05	1.58666e-08	7.14649e-09	8.09523e-09	1.46776e-10	1.48038e-10	0.6	3.60004e-10	7.30252e-12	2.52147e-11	3.31621e-10	1.13214e-06	2.70804e-05	2.1272e-07	5.07492e-06
45	7.65714e-08	0.493287	0.000993436	8.91385e-06	6.96179e-07	0.799503	0.996963	5.44781e-05	0.0998566	5.06528e-07	3.58996e-06	0.000188165	0.00014	0.714083	8.79308e-06	2.41781e-06	0.0140963	2.49143e-05	1.73061e-05	0.282953	1.87674e-06	5.15812e-07	2.88712e-06	2.14378e-06	0.144583	0.00226035	0.00137888	0.000263681	0.0999549	4.50897e-05	2.69943e-08	1.21964e-11	2.97707e-09	0.49735	0.00146931	3.75384e-05	0.677414	2.8873e-05	0.00253203	1.28336e-07	3.05798e-06	0.399967	2.27794e-07	3.28579e-05	5.09601e-11	1.31731e-09	0.498886	0.0011143	0.019978	9.33597e-07	2.10974e-05	0.00199964	3.60837e-07	1.69031e-11	2.31382e-13	4.33955e-14	2.68554e-14	0.798516	0.000337163	0.499526	4.25227e-05	2.58503e-06	6.19511e-05	0.199529	6.11601e-08	0.000459998	4.59932e-08	0.199995	1.57399e-08	5.28621e-06	0.499999	2.02056e-08	2.99692e-08	0.099561	7.73722e-09	0.0999996	7.27472e-10	9.375e-08	9.56401e-09	1.5955e-07	1.50251e-07	0.00043822	0.0995613	9.37922e-09	2.14307e-08	9.20416e-08	2.32268e-07	1.69114e-07	3.142e-12	0.999944	3.06672e-07	8.01018e-06	6.01732e-11	0.499981	1.94823e-05	1.62152e-08	7.27376e-09	8.12218e-09	1.51767e-10	1.56477e-10	0.6	3.74301e-10	7.64369e-12	2.71122e-11	3.5282e-10	1.13396e-06	2.71707e-05	2.13125e-07	5.09323e-06
46	7.45038e-08	0.49727	0.000974428	8.60992e-06	6.71622e-07	0.799492	0.996971	5.25145e-05	0.0998632	4.87538e-07	3.46371e-06	0.000179863	0.000133488	0.713521	8.54187e-06	2.34847e-06	0.0135345	2.48986e-05	1.76705e-05	0.283505	1.82594e-06	5.01807e-07	2.8797e-06	2.18498e-06	0.144572	0.00226003	0.00138375	0.000263087	0.0999547	4.52513e-05	2.59226e-08	1.17526e-11	2.85786e-09	0.497338	0.00147539	3.7699e-05	0.677314	2.89967e-05	0.00263085	1.34001e-07	3.29066e-06	0.399963	2.45165e-07	3.64846e-05	6.09533e-11	1.62631e-09	0.49888	0.00111958	0.019977	1.00764e-06	2.19734e-05	0.0019996	4.02242e-07	2.1005e-11	2.87127e-13	5.55816e-14	3.32599e-14	0.794534	0.000346326	0.499516	4.35803e-05	2.58899e-06	6.21455e-05	0.199527	5.91795e-08	0.000461871	4.39163e-08	0.199995	1.50014e-08	5.38699e-06	0.499999	1.92925e-08	2.86186e-08	0.0995515	7.38648e-09	0.0999996	6.95776e-10	9.04044e-08	9.23122e-09	1.60418e-07	1.51241e-07	0.000447696	0.0995518	9.05641e-09	2.18707e-08	8.87792e-08	2.36553e-07	1.6965e-07	3.1709e-12	0.999944	2.95851e-07	8.0228e-06	5.80343e-11	0.49998	1.95306e-05	1.65567e-08	7.39814e-09	8.14757e-09	1.56759e-10	1.65158e-10	0.6	3.88657e-10	7.98795e-12	2.90892e-11	3.74736e-10	1.13571e-06	2.72565e-05	2.13517e-07	5.11072e-06
47	7.25261e-08	0.501233	0.000956135	8.32235e-06	6.48493e-07	0.799481	0.996978	5.06674e-05	0.0998693	4.69724e-07	3.34504e-06	0.000172115	0.000127417	0.713	8.30303e-06	2.28256e-06	0.013013	2.48792e-05	1.80337e-05	0.284017	1.77744e-06	4.8844e-07	2.87201e-06	2.22597e-06	0.144564	0.00225931	0.00138801	0.000262462	0.0999546	4.53929e-05	2.49215e-08	1.13326e-11	2.74658e-09	0.497328	0.00148077	3.78411e-05	0.677213	2.91058e-05	0.00273001	1.3966e-07	3.53186e-06	0.399959	2.63175e-07	4.03783e-05	7.24739e-11	1.99451e-09	0.498876	0.00112428	0.0199761	1.08456e-06	2.28532e-05	0.00199955	4.46835e-07	2.59217e-11	3.53796e-13	7.06412e-14	4.09039e-14	0.790571	0.000355472	0.499505	4.46337e-05	2.59279e-06	6.23303e-05	0.199525	5.73145e-08	0.000463679	4.19792e-08	0.199994	1.4313e-08	5.48734e-06	0.499999	1.84408e-08	2.73581e-08	0.0995421	7.0592e-09	0.0999996	6.66212e-10	8.7155e-08	8.9065e-09	1.61099e-07	1.52046e-07	0.00045716	0.0995423	8.74068e-09	2.22942e-08	8.56049e-08	2.40674e-07	1.70006e-07	3.19469e-12	0.999944	2.85659e-07	8.03449e-06	5.60184e-11	0.49998	1.95755e-05	1.68911e-08	7.51962e-09	8.17147e-09	1.61748e-10	1.7408e-10	0.6	4.03059e-10	8.33498e-12	3.11459e-11	3.97367e-10	1.13739e-06	2.7338e-05	2.13896e-07	5.12743e-06
48	7.06332e-08	0.505176	0.000938517	8.04996e-06	6.26677e-07	0.79947	0.996985	4.89274e-05	0.0998751	4.52984e-07	3.23332e-06	0.000164879	0.000121753	0.712516	8.0757e-06	2.21984e-06	0.0125288	2.48563e-05	1.83956e-05	0.284493	1.7311e-06	4.75668e-07	2.86407e-06	2.26675e-06	0.144557	0.00225823	0.0013917	0.000261811	0.0999545	4.55157e-05	2.39847e-08	1.09349e-11	2.64251e-09	0.497319	0.00148549	3.7966e-05	0.677112	2.92014e-05	0.00282947	1.45307e-07	3.78146e-06	0.399955	2.81812e-07	4.45478e-05	8.56878e-11	2.43071e-09	0.498872	0.00112843	0.0199751	1.16432e-06	2.37365e-05	0.00199951	4.9473e-07	3.17793e-11	4.33037e-13	8.91243e-14	4.99714e-14	0.786628	0.000364599	0.499495	4.5683e-05	2.59645e-06	6.25061e-05	0.199524	5.55559e-08	0.000465425	4.01712e-08	0.199994	1.36711e-08	5.58729e-06	0.499999	1.76459e-08	2.6181e-08	0.0995326	6.75364e-09	0.0999996	6.38622e-10	8.40047e-08	8.59034e-09	1.61602e-07	1.52672e-07	0.000466614	0.0995329	8.43263e-09	2.27017e-08	8.25222e-08	2.44634e-07	1.70192e-07	3.2136e-12	0.999943	2.76047e-07	8.04527e-06	5.41158e-11	0.49998	1.96172e-05	1.72183e-08	7.63824e-09	8.19397e-09	1.66731e-10	1.83241e-10	0.6	4.17497e-10	8.68445e-12	3.32823e-11	4.20711e-10	1.139e-06	2.74156e-05	2.14263e-07	5.14342e-06
49	6.882e-08	0.509099	0.000921538	7.79167e-06	6.06072e-07	0.799459	0.996991	4.7286e-05	0.0998805	4.37231e-07	3.12798e-06	0.000158117	0.000116467	0.712067	7.8591e-06	2.16008e-06	0.0120792	2.48302e-05	1.87563e-05	0.284934	1.68678e-06	4.63454e-07	2.85589e-06	2.30733e-06	0.144552	0.0022568	0.00139487	0.000261134	0.0999544	4.56212e-05	2.31066e-08	1.05578e-11	2.54499e-09	0.497311	0.00148959	3.80748e-05	0.677011	2.92842e-05	0.00292917	1.50938e-07	4.03929e-06	0.39995	3.01066e-07	4.90021e-05	1.00771e-10	2.94465e-09	0.498868	0.00113208	0.0199741	1.24687e-06	2.46226e-05	0.00199945	5.4604e-07	3.87179e-11	5.26671e-13	1.11662e-13	6.0665e-14	0.782705	0.000373707	0.499484	4.6728e-05	2.59995e-06	6.26734e-05	0.199522	5.38954e-08	0.000467113	3.84828e-08	0.199994	1.30723e-08	5.68688e-06	0.5	1.69036e-08	2.50811e-08	0.0995232	6.46819e-09	0.0999996	6.12858e-10	8.09553e-08	8.28312e-09	1.61934e-07	1.5313e-07	0.000476056	0.0995234	8.13272e-09	2.30935e-08	7.95336e-08	2.48439e-07	1.70217e-07	3.22786e-12	0.999943	2.6697e-07	8.0552e-06	5.23177e-11	0.49998	1.96559e-05	1.75384e-08	7.75402e-09	8.21514e-09	1.71705e-10	1.9264e-10	0.6	4.31959e-10	9.03606e-12	3.54985e-11	4.44764e-10	1.14055e-06	2.74894e-05	2.14618e-07	5.15871e-06
50	6.7082e-08	0.513003	0.000905164	7.54648e-06	5.86586e-07	0.799448	0.996996	4.57355e-05	0.0998855	4.22383e-07	3.02853e-06	0.000151792	0.000111531	0.71165	7.65251e-06	2.10309e-06	0.0116617	2.4801e-05	1.91156e-05	0.285343	1.64436e-06	4.51765e-07	2.8475e-06	2.3477e-06	0.144548	0.00225506	0.00139754	0.000260434	0.0999543	4.57105e-05	2.22821e-08	1.01998e-11	2.45347e-09	0.497304	0.00149311	3.81687e-05	0.67691	2.93553e-05	0.00302907	1.56549e-07	4.30521e-06	0.399945	3.20925e-07	5.37499e-05	1.17911e-10	3.54705e-09	0.498865	0.00113525	0.0199732	1.33216e-06	2.55113e-05	0.0019994	6.00877e-07	4.68921e-11	6.36699e-13	1.38975e-13	7.32073e-14	0.778801	0.000382795	0.499474	4.77687e-05	2.60331e-06	6.28326e-05	0.19952	5.23255e-08	0.000468746	3.6905e-08	0.199994	1.25133e-08	5.78612e-06	0.5	1.62099e-08	2.40527e-08	0.0995137	6.20135e-09	0.0999996	5.88785e-10	7.80077e-08	7.98511e-09	1.62106e-07	1.53427e-07	0.000485487	0.099514	7.84131e-09	2.34702e-08	7.66409e-08	2.52092e-07	1.70091e-07	3.23772e-12	0.999943	2.58387e-07	8.06432e-06	5.0616e-11	0.49998	1.96918e-05	1.78514e-08	7.86699e-09	8.23506e-09	1.76667e-10	2.02275e-10	0.6	4.46436e-10	9.38952e-12	3.77945e-11	4.69524e-10	1.14204e-06	2.75596e-05	2.14962e-07	5.17335e-06
51	6.54149e-08	0.516887	0.000889362	7.31351e-06	5.68135e-07	0.799438	0.997001	4.42689e-05	0.0998902	4.0837e-07	2.93452e-06	0.000145872	0.000106918	0.711262	7.45528e-06	2.04869e-06	0.0112739	2.4769e-05	1.94737e-05	0.285723	1.60373e-06	4.4057e-07	2.83891e-06	2.38786e-06	0.144546	0.00225301	0.00139976	0.000259713	0.0999542	4.57846e-05	2.15066e-08	9.85983e-12	2.36744e-09	0.497298	0.00149611	3.82486e-05	0.676809	2.94154e-05	0.00312914	1.62136e-07	4.57905e-06	0.39994	3.41377e-07	5.87993e-05	1.37302e-10	4.24964e-09	0.498862	0.00113798	0.0199722	1.42014e-06	2.6402e-05	0.00199934	6.59347e-07	5.64725e-11	7.65312e-13	1.7188e-13	8.7841e-14	0.774916	0.00039186	0.499464	4.88049e-05	2.60653e-06	6.29842e-05	0.199518	5.08394e-08	0.000470326	3.54294e-08	0.199994	1.19911e-08	5.88504e-06	0.5	1.55612e-08	2.30904e-08	0.0995043	5.95173e-09	0.0999996	5.66275e-10	7.51622e-08	7.6965e-09	1.62125e-07	1.53572e-07	0.000494906	0.0995046	7.55865e-09	2.38321e-08	7.3845e-08	2.556e-07	1.69822e-07	3.24342e-12	0.999943	2.5026e-07	8.07267e-06	4.90036e-11	0.49998	1.97251e-05	1.81574e-08	7.97718e-09	8.25379e-09	1.81614e-10	2.12142e-10	0.6	4.60917e-10	9.74452e-12	4.01701e-11	4.94987e-10	1.14346e-06	2.76266e-05	2.15294e-07	5.18738e-06
52	6.38147e-08	0.520752	0.000874104	7.09194e-06	5.50644e-07	0.799427	0.997006	4.28801e-05	0.0998946	3.95127e-07	2.84552e-06	0.000140327	0.000102604	0.710902	7.26683e-06	1.99672e-06	0.0109138	2.47344e-05	1.98304e-05	0.286076	1.56478e-06	4.29839e-07	2.83014e-06	2.42782e-06	0.144544	0.00225068	0.00140155	0.000258973	0.0999541	4.58447e-05	2.07762e-08	9.53654e-12	2.28644e-09	0.497293	0.0014986	3.83155e-05	0.676707	2.94653e-05	0.00322933	1.67695e-07	4.86066e-06	0.399935	3.6241e-07	6.41588e-05	1.59151e-10	5.06526e-09	0.49886	0.0011403	0.0199712	1.51076e-06	2.72944e-05	0.00199928	7.21555e-07	6.76458e-11	9.14899e-13	2.11303e-13	1.0483e-13	0.771052	0.000400902	0.499453	4.98366e-05	2.60961e-06	6.31286e-05	0.199517	4.9431e-08	0.000471858	3.40484e-08	0.199994	1.1503e-08	5.98365e-06	0.5	1.49541e-08	2.21893e-08	0.0994949	5.71805e-09	0.0999996	5.45211e-10	7.24186e-08	7.41742e-09	1.62001e-07	1.53573e-07	0.000504315	0.0994952	7.28493e-09	2.41797e-08	7.11461e-08	2.58968e-07	1.69419e-07	3.24518e-12	0.999943	2.42557e-07	8.08028e-06	4.7474e-11	0.49998	1.97558e-05	1.84564e-08	8.08461e-09	8.27139e-09	1.86545e-10	2.22242e-10	0.6	4.75394e-10	1.01008e-11	4.26251e-11	5.21149e-10	1.14482e-06	2.76903e-05	2.15615e-07	5.20083e-06
53	6.22779e-08	0.524597	0.000859362	6.88101e-06	5.34045e-07	0.799416	0.99701	4.15634e-05	0.0998987	3.82595e-07	2.76117e-06	0.000135128	9.85667e-05	0.710568	7.08662e-06	1.94702e-06	0.0105792	2.46972e-05	2.01857e-05	0.286404	1.52742e-06	4.19546e-07	2.82121e-06	2.46757e-06	0.144544	0.00224809	0.00140294	0.000258215	0.0999541	4.58917e-05	2.00872e-08	9.22887e-12	2.21007e-09	0.497289	0.00150063	3.83704e-05	0.676605	2.95056e-05	0.00332962	1.73224e-07	5.14986e-06	0.399929	3.84011e-07	6.98361e-05	1.83674e-10	6.00785e-09	0.498858	0.00114223	0.0199702	1.60396e-06	2.81881e-05	0.00199921	7.87604e-07	8.06158e-11	1.08805e-12	2.58283e-13	1.24461e-13	0.767206	0.000409921	0.499443	5.08637e-05	2.61256e-06	6.32661e-05	0.199515	4.80948e-08	0.000473343	3.27548e-08	0.199994	1.10464e-08	6.08199e-06	0.5	1.43854e-08	2.13449e-08	0.0994855	5.49912e-09	0.0999996	5.25485e-10	6.9776e-08	7.14789e-09	1.61742e-07	1.53438e-07	0.000513712	0.0994858	7.02026e-09	2.45135e-08	6.85439e-08	2.62199e-07	1.6889e-07	3.24326e-12	0.999943	2.35247e-07	8.08719e-06	4.60213e-11	0.49998	1.97842e-05	1.87484e-08	8.18932e-09	8.28792e-09	1.91455e-10	2.3257e-10	0.6	4.89856e-10	1.04581e-11	4.51593e-11	5.48005e-10	1.14613e-06	2.7751e-05	2.15925e-07	5.21372e-06
54	6.08009e-08	0.528424	0.000845109	6.68005e-06	5.18276e-07	0.799406	0.997014	4.03137e-05	0.0999025	3.70722e-07	2.68114e-06	0.000130249	9.47857e-05	0.710258	6.91414e-06	1.89946e-06	0.0102685	2.46576e-05	2.05398e-05	0.286707	1.49157e-06	4.09668e-07	2.81212e-06	2.50711e-06	0.144545	0.00224526	0.00140396	0.000257441	0.0999541	4.59264e-05	1.94364e-08	8.93583e-12	2.13796e-09	0.497286	0.00150223	3.84139e-05	0.676504	2.95371e-05	0.00342997	1.78718e-07	5.44648e-06	0.399923	4.06168e-07	7.5839e-05	2.11097e-10	7.09256e-09	0.498856	0.00114381	0.0199692	1.69968e-06	2.90829e-05	0.00199914	8.57593e-07	9.56048e-11	1.28758e-12	3.13987e-13	1.47042e-13	0.763379	0.000418914	0.499433	5.18862e-05	2.61538e-06	6.33972e-05	0.199513	4.68257e-08	0.000474783	3.15421e-08	0.199994	1.0619e-08	6.18006e-06	0.5	1.38524e-08	2.0553e-08	0.0994761	5.29385e-09	0.0999996	5.06998e-10	6.72333e-08	6.88792e-09	1.61356e-07	1.53176e-07	0.000523097	0.0994764	6.76467e-09	2.4834e-08	6.60378e-08	2.65299e-07	1.68244e-07	3.23787e-12	0.999943	2.28304e-07	8.09343e-06	4.46402e-11	0.49998	1.98104e-05	1.90335e-08	8.29134e-09	8.30342e-09	1.96343e-10	2.43124e-10	0.6	5.04296e-10	1.0816e-11	4.77723e-11	5.75549e-10	1.14738e-06	2.78089e-05	2.16225e-07	5.22609e-06
55	5.93806e-08	0.532231	0.000831323	6.48842e-06	5.03279e-07	0.799395	0.997017	3.91263e-05	0.0999061	3.5946e-07	2.60512e-06	0.000125667	9.12415e-05	0.709969	6.74896e-06	1.85392e-06	0.00997982	2.46159e-05	2.08924e-05	0.28699	1.45713e-06	4.00181e-07	2.80289e-06	2.54644e-06	0.144547	0.00224219	0.00140464	0.000256652	0.099954	4.59497e-05	1.88209e-08	8.6565e-12	2.06978e-09	0.497283	0.00150342	3.8447e-05	0.676402	2.95604e-05	0.00353036	1.84176e-07	5.75035e-06	0.399916	4.28866e-07	8.2175e-05	2.41653e-10	8.33576e-09	0.498855	0.00114506	0.0199682	1.79788e-06	2.99784e-05	0.00199907	9.31617e-07	1.12854e-10	1.51651e-12	3.79715e-13	1.72906e-13	0.759572	0.000427882	0.499423	5.2904e-05	2.61808e-06	6.35221e-05	0.199512	4.56192e-08	0.000476181	3.04044e-08	0.199994	1.02185e-08	6.27788e-06	0.5	1.33523e-08	1.98096e-08	0.0994668	5.10123e-09	0.0999996	4.89657e-10	6.47888e-08	6.63743e-09	1.6085e-07	1.52793e-07	0.000532472	0.099467	6.51815e-09	2.51416e-08	6.36265e-08	2.68274e-07	1.67488e-07	3.22925e-12	0.999943	2.21701e-07	8.09903e-06	4.33258e-11	0.49998	1.98344e-05	1.93118e-08	8.3907e-09	8.31795e-09	2.01206e-10	2.53903e-10	0.6	5.18704e-10	1.11745e-11	5.04638e-11	6.03777e-10	1.14857e-06	2.7864e-05	2.16515e-07	5.23796e-06
56	5.8014e-08	0.53602	0.00081798	6.30555e-06	4.89004e-07	0.799384	0.99702	3.7997e-05	0.0999095	3.48767e-07	2.53284e-06	0.00012136	8.79167e-05	0.709701	6.59065e-06	1.81027e-06	0.00971163	2.4572e-05	2.12437e-05	0.287252	1.42405e-06	3.91066e-07	2.79353e-06	2.58556e-06	0.14455	0.00223891	0.00140499	0.000255849	0.099954	4.59624e-05	1.82379e-08	8.39002e-12	2.00523e-09	0.497282	0.00150424	3.84702e-05	0.6763	2.95759e-05	0.00363075	1.89596e-07	6.06128e-06	0.39991	4.52093e-07	8.88512e-05	2.75588e-10	9.7551e-09	0.498854	0.001146	0.0199672	1.89848e-06	3.08744e-05	0.00199899	1.00977e-06	1.32622e-10	1.77808e-12	4.56914e-13	2.0241e-13	0.755784	0.000436823	0.499412	5.39171e-05	2.62066e-06	6.36411e-05	0.199511	4.4471e-08	0.000477539	2.9336e-08	0.199994	9.84305e-09	6.37547e-06	0.5	1.28826e-08	1.91113e-08	0.0994574	4.92033e-09	0.0999996	4.73378e-10	6.24407e-08	6.39633e-09	1.60234e-07	1.52299e-07	0.000541835	0.0994576	6.28064e-09	2.54367e-08	6.13085e-08	2.71127e-07	1.6663e-07	3.21761e-12	0.999943	2.15416e-07	8.10403e-06	4.20737e-11	0.49998	1.98563e-05	1.95833e-08	8.48744e-09	8.33155e-09	2.06042e-10	2.64903e-10	0.6	5.33072e-10	1.15332e-11	5.32333e-11	6.32682e-10	1.14971e-06	2.79166e-05	2.16795e-07	5.24935e-06
57	5.66984e-08	0.539789	0.000805059	6.13091e-06	4.75404e-07	0.799374	0.997023	3.69219e-05	0.0999127	3.38603e-07	2.46404e-06	0.000117307	8.47948e-05	0.709452	6.43882e-06	1.76842e-06	0.00946246	2.45262e-05	2.15936e-05	0.287495	1.39223e-06	3.82303e-07	2.78406e-06	2.62448e-06	0.144554	0.00223543	0.00140504	0.000255033	0.099954	4.59652e-05	1.76853e-08	8.13563e-12	1.94406e-09	0.49728	0.00150471	3.84843e-05	0.676198	2.95843e-05	0.00373112	1.94975e-07	6.3791e-06	0.399903	4.75835e-07	9.58747e-05	3.13154e-10	1.13695e-08	0.498853	0.00114666	0.0199662	2.00143e-06	3.17705e-05	0.00199891	1.09214e-06	1.55192e-10	2.07579e-12	5.47187e-13	2.35934e-13	0.752014	0.000445737	0.499402	5.49254e-05	2.62311e-06	6.37545e-05	0.199509	4.33774e-08	0.000478859	2.83319e-08	0.199994	9.49067e-09	6.47284e-06	0.5	1.24413e-08	1.84547e-08	0.0994481	4.75028e-09	0.0999996	4.58083e-10	6.01868e-08	6.16447e-09	1.59513e-07	1.51698e-07	0.000551187	0.0994483	6.05204e-09	2.57199e-08	5.9082e-08	2.73864e-07	1.65678e-07	3.20316e-12	0.999943	2.09429e-07	8.10844e-06	4.08799e-11	0.49998	1.98764e-05	1.98481e-08	8.58159e-09	8.34427e-09	2.10849e-10	2.76121e-10	0.6	5.47392e-10	1.18919e-11	5.60804e-11	6.62258e-10	1.1508e-06	2.79667e-05	2.17066e-07	5.2603e-06
